date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:55	2514/2514	---MCZ	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2016:48:56%20GMT	https://kksmartcom.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkksmartcom.com%2Fservices	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-json/oembed/1.0/embedaaca.json	(from https://kksmartcom.com/services)
17:48:55	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2016:48:56%20GMT	https://kksmartcom.com/?p=6790	D:/Crack%20site/kksmartcom.com/kksmartcom.com/index0d61.html	(from https://kksmartcom.com/services)
17:48:55	2626/2626	---MCZ	200	added ('OK')	text/xml	date:Mon,%2003%20Apr%202023%2016:48:56%20GMT	https://kksmartcom.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkksmartcom.com%2Fservices&format=xml	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-json/oembed/1.0/embed176b	(from https://kksmartcom.com/services)
17:48:56	18510/18510	---MCZ	200	added ('OK')	text/css	etag:W/%226422946c-484e%22	https://kksmartcom.com/wp-content/themes/kksmartcom/css/services-new.css	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/themes/kksmartcom/css/services-new.css	(from https://kksmartcom.com/services)
17:48:56	142710/142710	---M--	200	added ('OK')	image/png	etag:%2264229573-22d76%22	https://kksmartcom.com/wp-content/uploads/2023/03/3d-illustrations-30-rotation.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/3d-illustrations-30-rotation.png	(from https://kksmartcom.com/services)
17:48:56	1323/1323	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c130ae-52b%22	https://kksmartcom.com/wp-content/uploads/2023/01/Idea.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Idea.svg	(from https://kksmartcom.com/services)
17:48:56	2056/2056	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c1310f-808%22	https://kksmartcom.com/wp-content/uploads/2023/01/Pen.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Pen.svg	(from https://kksmartcom.com/services)
17:48:56	2144/2144	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c13129-860%22	https://kksmartcom.com/wp-content/uploads/2023/01/Screen.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Screen.svg	(from https://kksmartcom.com/services)
17:48:57	39080/39080	---M--	200	added ('OK')	image/png	etag:%2264229b8b-98a8%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeProduct-des.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeProduct-des.png	(from https://kksmartcom.com/services)
17:48:57	34156/34156	---M--	200	added ('OK')	image/png	etag:%2264229b9a-856c%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeProduct-des.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeProduct-des.png	(from https://kksmartcom.com/services)
17:48:57	30146/30146	---M--	200	added ('OK')	image/png	etag:%2264229aa5-75c2%22	https://kksmartcom.com/wp-content/uploads/2023/02/ActiveNo-TypeMobile-app-des.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/02/ActiveNo-TypeMobile-app-des.png	(from https://kksmartcom.com/services)
17:48:57	23119/23119	---M--	200	added ('OK')	image/png	etag:%2264229aad-5a4f%22	https://kksmartcom.com/wp-content/uploads/2023/02/ActiveYes-TypeMobile-app-des.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/02/ActiveYes-TypeMobile-app-des.png	(from https://kksmartcom.com/services)
17:48:58	36350/36350	---M--	200	added ('OK')	image/png	etag:%22642299de-8dfe%22	https://kksmartcom.com/wp-content/uploads/2023/03/card2.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/card2.png	(from https://kksmartcom.com/services)
17:48:58	33039/33039	---M--	200	added ('OK')	image/png	etag:%2264229a03-810f%22	https://kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeWeb-des.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeWeb-des.png	(from https://kksmartcom.com/services)
17:48:58	38674/38674	---M--	200	added ('OK')	image/png	etag:%2264229b3d-9712%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeBranding.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeBranding.png	(from https://kksmartcom.com/services)
17:48:58	32058/32058	---M--	200	added ('OK')	image/png	etag:%2264229b48-7d3a%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeBranding.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeBranding.png	(from https://kksmartcom.com/services)
17:48:59	36328/36328	---M--	200	added ('OK')	image/png	etag:%2264229b1b-8de8%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeMotion.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeMotion.png	(from https://kksmartcom.com/services)
17:48:59	32327/32327	---M--	200	added ('OK')	image/png	etag:%2264229b24-7e47%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeMotion.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeMotion.png	(from https://kksmartcom.com/services)
17:48:59	3220/3220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c13699-c94%22	https://kksmartcom.com/wp-content/uploads/2023/01/Megaphone.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Megaphone.svg	(from https://kksmartcom.com/services)
17:48:59	2750/2750	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c1376c-abe%22	https://kksmartcom.com/wp-content/uploads/2023/01/Brain.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Brain.svg	(from https://kksmartcom.com/services)
17:49:00	2111/2111	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c13788-83f%22	https://kksmartcom.com/wp-content/uploads/2023/01/Code.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/Code.svg	(from https://kksmartcom.com/services)
17:49:00	1454340/1454340	---M--	200	added ('OK')	video/webm	etag:%226170310c-163104%22	https://kksmartcom.com/wp-content/uploads/2021/10/Services_webm2-2.webm	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2021/10/Services_webm2-2.webm	(from https://kksmartcom.com/services)
17:49:01	34842/34842	---M--	200	added ('OK')	image/png	etag:%2264229af5-881a%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeWeb-dev.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeWeb-dev.png	(from https://kksmartcom.com/services)
17:49:01	39122/39122	---M--	200	added ('OK')	image/png	etag:%2264229b01-98d2%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeWeb-dev.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeWeb-dev.png	(from https://kksmartcom.com/services)
17:49:01	37960/37960	---M--	200	added ('OK')	image/png	etag:%2264229acb-9448%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeNo-code.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveNo-TypeNo-code.png	(from https://kksmartcom.com/services)
17:49:01	31778/31778	---M--	200	added ('OK')	image/png	etag:%2264229adb-7c22%22	https://kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeNo-code.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/ActiveYes-TypeNo-code.png	(from https://kksmartcom.com/services)
17:49:01	31461/31461	---M--	200	added ('OK')	image/png	etag:%2264229a80-7ae5%22	https://kksmartcom.com/wp-content/uploads/2023/03/ActiveNo-TypeBlockchain.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/ActiveNo-TypeBlockchain.png	(from https://kksmartcom.com/services)
17:49:02	24619/24619	---M--	200	added ('OK')	image/png	etag:%2264229a8a-602b%22	https://kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeBlockchain.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeBlockchain.png	(from https://kksmartcom.com/services)
17:49:02	34509/34509	---M--	200	added ('OK')	image/png	etag:%2264229a40-86cd%22	https://kksmartcom.com/wp-content/uploads/2023/03/ActiveNo-TypeMobile-dev.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/ActiveNo-TypeMobile-dev.png	(from https://kksmartcom.com/services)
17:49:02	23277/23277	---M--	200	added ('OK')	image/png	etag:%2264229a4c-5aed%22	https://kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeMobile-dev.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/ActiveYes-TypeMobile-dev.png	(from https://kksmartcom.com/services)
17:49:02	84334/84334	---M--	200	added ('OK')	image/png	etag:%22642296bd-1496e%22	https://kksmartcom.com/wp-content/uploads/2023/03/Property-1Value4-3-1.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/Property-1Value4-3-1.png	(from https://kksmartcom.com/services)
17:49:03	1097/1097	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c137a6-449%22	https://kksmartcom.com/wp-content/uploads/2023/01/sn7.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/sn7.svg	(from https://kksmartcom.com/services)
17:49:03	1692/1692	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263c137ca-69c%22	https://kksmartcom.com/wp-content/uploads/2023/01/sn8.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/01/sn8.svg	(from https://kksmartcom.com/services)
17:49:04	156344/156344	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:04%20GMT	https://kksmartcom.com/projects/punk-panda-swap-stake-and-farm-platform	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/punk-panda-swap-stake-and-farm-platform.html	(from https://kksmartcom.com/services)
17:49:04	136183/136183	---M--	200	added ('OK')	image/jpeg	etag:%2263c12f09-213f7%22	https://kksmartcom.com/wp-content/uploads/2022/12/pp1.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/pp1.jpg	(from https://kksmartcom.com/services)
17:49:04	94656/94656	---M--	200	added ('OK')	image/jpeg	etag:%2263c12f17-171c0%22	https://kksmartcom.com/wp-content/uploads/2022/12/pp1-1.5.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/pp1-1.5.jpg	(from https://kksmartcom.com/services)
17:49:04	47989/47989	---M--	200	added ('OK')	image/jpeg	etag:%2263c12f2c-bb75%22	https://kksmartcom.com/wp-content/uploads/2022/12/pp2x.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/pp2x.jpg	(from https://kksmartcom.com/services)
17:49:04	32804/32804	---M--	200	added ('OK')	image/jpeg	etag:%2263c12f38-8024%22	https://kksmartcom.com/wp-content/uploads/2022/12/pp2.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/pp2.jpg	(from https://kksmartcom.com/services)
17:49:05	141289/141289	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:06%20GMT	https://kksmartcom.com/projects/assetario-branding-for-the-saas-platform	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/assetario-branding-for-the-saas-platform.html	(from https://kksmartcom.com/services)
17:49:05	94457/94457	---M--	200	added ('OK')	image/jpeg	etag:%2263c13d2b-170f9%22	https://kksmartcom.com/wp-content/uploads/2022/12/Img3.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Img3.jpg	(from https://kksmartcom.com/services)
17:49:05	64562/64562	---M--	200	added ('OK')	image/jpeg	etag:%2263c12e81-fc32%22	https://kksmartcom.com/wp-content/uploads/2022/12/as22x.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/as22x.jpg	(from https://kksmartcom.com/services)
17:49:06	48903/48903	---M--	200	added ('OK')	image/jpeg	etag:%2263c12e96-bf07%22	https://kksmartcom.com/wp-content/uploads/2022/12/as21.5x-1.jpg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/as21.5x-1.jpg	(from https://kksmartcom.com/services)
17:49:06	432/432	---M--	200	added ('OK')	image/svg+xml	etag:%2263a0a383-1b0%22	https://kksmartcom.com/wp-content/uploads/2022/12/Group-2212.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Group-2212.svg	(from https://kksmartcom.com/services)
17:49:06	9387/9387	---M--	200	added ('OK')	image/png	etag:%2263a2b87e-24ab%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-2.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-2.png	(from https://kksmartcom.com/services)
17:49:07	126461/126461	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:07%20GMT	https://kksmartcom.com/projects/airportr	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/airportr.html	(from https://kksmartcom.com/services)
17:49:07	686/686	---M--	200	added ('OK')	image/svg+xml	etag:%22642281dc-2ae%22	https://kksmartcom.com/wp-content/themes/kksmartcom/img/au1.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/themes/kksmartcom/img/au1.svg	(from https://kksmartcom.com/services)
17:49:07	840/840	---M--	200	added ('OK')	image/svg+xml	etag:%22642281d6-348%22	https://kksmartcom.com/wp-content/themes/kksmartcom/img/au2.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/themes/kksmartcom/img/au2.svg	(from https://kksmartcom.com/services)
17:49:07	1745/1745	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a0a3d7-6d1%22	https://kksmartcom.com/wp-content/uploads/2022/12/image-154-Traced.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/image-154-Traced.svg	(from https://kksmartcom.com/services)
17:49:07	5605/5605	---M--	200	added ('OK')	image/png	etag:%2263a2b893-15e5%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-3.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-3.png	(from https://kksmartcom.com/services)
17:49:08	123857/123857	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:09%20GMT	https://kksmartcom.com/projects/nouri	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/nouri.html	(from https://kksmartcom.com/services)
17:49:08	1939/1939	---M--	200	added ('OK')	image/png	etag:%2263a0a46a-793%22	https://kksmartcom.com/wp-content/uploads/2022/12/Mask-group-e1671472234260.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Mask-group-e1671472234260.png	(from https://kksmartcom.com/services)
17:49:08	9884/9884	---M--	200	added ('OK')	image/png	etag:%2263a2b8a8-269c%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-4.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-4.png	(from https://kksmartcom.com/services)
17:49:09	127663/127663	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:10%20GMT	https://kksmartcom.com/projects/copper-rock	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/copper-rock.html	(from https://kksmartcom.com/services)
17:49:09	1166/1166	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a0a4c6-48e%22	https://kksmartcom.com/wp-content/uploads/2022/12/neap_logo_indigo_flat-1.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/neap_logo_indigo_flat-1.svg	(from https://kksmartcom.com/services)
17:49:09	11613/11613	---M--	200	added ('OK')	image/png	etag:%2263a2b8bd-2d5d%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-5.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-5.png	(from https://kksmartcom.com/services)
17:49:10	127462/127462	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:11%20GMT	https://kksmartcom.com/projects/neap-app	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/neap-app.html	(from https://kksmartcom.com/services)
17:49:10	2807/2807	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264228197-af7%22	https://kksmartcom.com/wp-content/uploads/2023/03/Group-758530428.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2023/03/Group-758530428.svg	(from https://kksmartcom.com/services)
17:49:10	11009/11009	---M--	200	added ('OK')	image/png	etag:%2263a2b8da-2b01%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-6.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-6.png	(from https://kksmartcom.com/services)
17:49:11	126093/126093	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:12%20GMT	https://kksmartcom.com/projects/triffic	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/triffic.html	(from https://kksmartcom.com/services)
17:49:11	7494/7494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a0a562-1d46%22	https://kksmartcom.com/wp-content/uploads/2022/12/Vector.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Vector.svg	(from https://kksmartcom.com/services)
17:49:11	12984/12984	---M--	200	added ('OK')	image/png	etag:%2263a2b8ee-32b8%22	https://kksmartcom.com/wp-content/uploads/2022/12/Avatar-7.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Avatar-7.png	(from https://kksmartcom.com/services)
17:49:12	126310/126310	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2016:49:13%20GMT	https://kksmartcom.com/projects/learnt	D:/Crack%20site/kksmartcom.com/kksmartcom.com/projects/learnt.html	(from https://kksmartcom.com/services)
17:49:12	3616/3616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a09b9f-e20%22	https://kksmartcom.com/wp-content/uploads/2022/12/1.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/1.svg	(from https://kksmartcom.com/services)
17:49:12	8523/8523	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a09ba0-214b%22	https://kksmartcom.com/wp-content/uploads/2022/12/2.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/2.svg	(from https://kksmartcom.com/services)
17:49:13	13092/13092	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a09ba0-3324%22	https://kksmartcom.com/wp-content/uploads/2022/12/3.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/3.svg	(from https://kksmartcom.com/services)
17:49:13	7654/7654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a09ba1-1de6%22	https://kksmartcom.com/wp-content/uploads/2022/12/4.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/4.svg	(from https://kksmartcom.com/services)
17:49:13	3148/3148	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a09cde-c4c%22	https://kksmartcom.com/wp-content/uploads/2022/12/5.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/5.svg	(from https://kksmartcom.com/services)
17:49:13	3149/3149	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a0a0df-c4d%22	https://kksmartcom.com/wp-content/uploads/2022/12/15.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/15.svg	(from https://kksmartcom.com/services)
17:49:13	14694/14694	---M--	200	added ('OK')	image/png	etag:%2263a2d620-3966%22	https://kksmartcom.com/wp-content/uploads/2022/12/Badge.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Badge.png	(from https://kksmartcom.com/services)
17:49:14	4713/4713	---M--	200	added ('OK')	image/png	etag:%2263a2d649-1269%22	https://kksmartcom.com/wp-content/uploads/2022/12/Layer-1-1.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Layer-1-1.png	(from https://kksmartcom.com/services)
17:49:14	12462/12462	---M--	200	added ('OK')	image/png	etag:%2263a2d62f-30ae%22	https://kksmartcom.com/wp-content/uploads/2022/12/appfutura-badge.png	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/appfutura-badge.png	(from https://kksmartcom.com/services)
17:49:14	3503/3503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a0a169-daf%22	https://kksmartcom.com/wp-content/uploads/2022/12/19.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/19.svg	(from https://kksmartcom.com/services)
17:49:14	4942/4942	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a2bf63-134e%22	https://kksmartcom.com/wp-content/uploads/2022/12/Experts.svg	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-content/uploads/2022/12/Experts.svg	(from https://kksmartcom.com/services)
17:49:15	6494/6494	---MCZ	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2016:49:16%20GMT	https://kksmartcom.com/wp-json/wp/v2/pages/63	D:/Crack%20site/kksmartcom.com/kksmartcom.com/wp-json/wp/v2/pages/63.json	(from https://kksmartcom.com/projects)
